BALANCE,PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_TRX,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS
705.232653,1902.4,1,1669.8,232.6,29,0,900,1941.959847
3391.70218,38902.71,1,33803.84,5098.87,195,0,18000,35843.62593
1013.728552,3209.62,1,2797.99,411.63,32,953.600788,6000,4176.325274
22.728166,262.5,0.75,0,262.5,14,0,3500,301.677275
799.518482,339.96,1,0,339.96,12,830.316783,1000,361.021723
5344.347568,270.02,0.083333,270.02,0,2,139.701781,6000,1467.932074
350.378913,3263.48,0.583333,3263.48,0,25,0,7500,4547.760665
2763.049499,1921.85,0.916667,1715.55,206.3,20,0,3050,1614.5512
4.383989,96.5,0.5,0,96.5,6,0,4500,217.143643
4954.880195,281.31,0.416667,0,281.31,5,3056.622746,5500,1442.246195
1670.146578,3420.97,0.25,3420.97,0,31,0,2700,1164.552612
1728.275923,628.56,1,0,628.56,24,0,6000,1217.960916
1034.555485,5787.66,0.833333,5093,694.66,63,0,2700,5651.220766
502.653982,4748.5,1,1845.75,2902.75,82,0,12000,4517.823754
1216.570617,5140.49,1,4882.68,257.81,57,0,4500,5671.221416
7611.152584,3707.79,0.666667,3707.79,0,57,0,12000,4610.460803
25.414572,262.92,0.916667,262.92,0,11,0,13000,280.367131
135.037323,270,0.272727,0,270,3,0,3300,1760.310579
41.762859,0,0,0,0,0,1125.868686,12000,0
1563.747179,801.46,0.583333,601.46,200,17,1029.987801,4000,2282.161389
1044.273707,1463.84,0.916667,255,1208.84,22,262.147162,6700,2624.741492
8159.168439,2453.07,1,1845.55,607.52,42,3278.461198,15000,1698.958527
2403.75955,367.16,0.333333,367.16,0,8,0,2600,687.263236
2876.009336,152.61,0.333333,152.61,0,2,3719.650168,4000,248.342971
1237.673602,0,0,0,0,0,1962.749428,2000,589.980487
283.30016,461.36,0.666667,0,461.36,9,0,9000,526.087388
7339.943073,0,0,0,0,0,9123.485636,9000,1314.192386
1226.122189,295.34,0.416667,295.34,0,8,0,1200,439.233552
3515.039029,2924.08,1,1385.29,1538.79,85,7867.732492,4000,10693.27843
30.525356,384.95,0.333333,384.95,0,4,0,14500,498.165923
1283.280303,0,0,0,0,0,5790.59647,3000,4073.172497
49.416158,590,0.583333,350,240,7,0,6000,836.812414
1621.035373,23.21,0.333333,0,23.21,4,0,2000,500.515114
1624.651156,0,0,0,0,0,2684.507978,6000,894.813551
5269.72399,682.57,0.416667,669.47,13.1,9,0,7000,1771.172074
314.507915,3492.21,0.583333,3195.21,297,13,0,8500,4089.583027
2150.212841,4096.08,1,3238.27,857.81,45,0,8500,587.669772
891.620777,0,0,0,0,0,159.673475,2000,593.110495
3454.094319,31299.35,1,19064.3,12235.05,121,0,7500,22542.58705
86.905609,1106.4,1,0,1106.4,12,440.972634,2500,1538.001397
1647.932117,0,0,0,0,0,93.690441,1800,390.2023
188.424847,1576.35,0.833333,1063.85,512.5,20,0,6500,1271.233538
1250.885289,892.19,0.416667,363.85,528.34,6,0,1800,461.638318
5148.625027,0,0,0,0,0,4042.791779,6500,1274.60362
3272.586986,1146.57,1,991.58,154.99,20,0,12000,1132.705302
1698.369764,0,0,0,0,0,2253.381516,4500,5512.828223
246.864346,2995.55,1,2301.11,694.44,35,0,6000,2734.138816
2004.914139,3628.29,1,1937.35,1690.94,73,0,11500,1718.220924
10.703306,0,0,0,0,0,575.193978,1000,0
1410.753575,588.85,0.583333,399.85,189,13,1668.104809,4000,409.037304
2388.030134,3832.98,1,2004.03,1828.95,90,1441.065248,11000,5990.39237
96.109401,938.2,1,938.2,0,12,148.986635,8000,3722.654209
8953.743398,254.85,0.333333,83.97,170.88,5,0,12000,2105.588422
3414.977831,2219.55,0.916667,1695.03,524.52,33,950.424076,5000,732.08134
1039.88038,93.24,1,0,93.24,12,5465.141893,5000,5293.609266
92.898327,546,0.5,46,500,7,0,6000,787.50992
2885.068871,0,0,0,0,0,255.676579,3000,712.676699
7919.563494,85.54,0.222222,0,85.54,2,9945.280243,10000,1594.977158
4707.131609,7066.08,0.583333,4534.03,2532.05,87,5192.290154,10000,5352.856606
1915.245632,39,0.083333,39,0,1,92.668977,1950,542.919146
392.667425,4015.23,1,4015.23,0,26,0,7500,3189.923177
104.57287,937.56,0.666667,630,307.56,13,0,6000,870.874657
2257.542109,0,0,0,0,0,1082.684755,3000,464.716284
75.070011,898.45,0.9,0,898.45,11,0,4000,743.358844
7533.854422,5253.06,0.916667,3096.1,2156.96,78,0,20500,1790.394949
628.384411,887.3,0.25,840,47.3,6,279.557918,2000,177.708307
165.808096,981.19,0.714286,823.39,157.8,16,0,9000,672.446893
5329.544052,1651.64,0.416667,1088.79,562.85,18,0,5500,1587.462442
1171.429087,1845.42,0.25,1845.42,0,7,0,3000,3073.603769
99.912238,730.2,1,165,565.2,13,0,1000,463.326909
114.295749,109.8,0.75,0,109.8,12,0,1000,115.418223
287.099648,2693.64,0.75,640.5,2053.14,33,0,9000,2258.647459
5867.560972,609,0.583333,109.06,499.94,11,3397.577504,7000,1498.619792
7499.30365,350.57,0.083333,350.57,0,3,948.293789,7500,1326.434054
23.331936,1194.96,1,0,1194.96,17,0,1600,1381.551722
262.723622,2365.07,0.75,2125.07,240,26,0,9000,3095.831769
204.584048,0,0,0,0,0,628.366944,1600,1933.810453
4977.237859,61.99,0.083333,61.99,0,1,7448.32932,6500,6850.235626
433.677841,1391.89,0.833333,1088.83,303.06,19,0,7000,2312.220888
1220.493289,0,0,0,0,0,5607.394437,6000,566.644234
3740.907731,0,0,0,0,0,116.632141,4000,128.371777
1669.01626,892.3,0.916667,517.3,375,14,295.812224,1800,1065.80426
117.617134,1081.23,0.916667,100,981.23,29,0,2100,1024.806886
3802.910134,0,0,0,0,0,1448.031295,4000,915.900602
43.354029,617.34,0.916667,0,617.34,19,0,1200,564.845244
4530.639094,0,0,0,0,0,3162.719581,8000,995.539176
3529.587012,0,0,0,0,0,3969.324981,9000,3603.147293
5052.910787,1062.63,0.916667,343.15,719.48,29,2687.982848,6000,917.236699
51.923357,835.31,0.5,250,585.31,13,0,7000,832.140348
144.012882,675.53,0.166667,675.53,0,2,0,4000,1945.250404
293.803208,380.59,0.166667,332.52,48.07,3,118.972449,10000,1172.022584
11.188595,159.84,0.5,0,159.84,6,0,1000,110.860738
516.814969,276.52,0.25,141.96,134.56,8,584.976769,1500,927.381808
1134.122053,288.39,0.416667,0,288.39,10,0,1400,2155.314664
11670.17985,4872.6,1,0,4872.6,52,0,11500,5031.032515
1569.88775,741.66,0.416667,309.66,432,8,2710.997094,4000,3306.369832
4532.433434,1433.26,0.166667,1433.26,0,2,364.852384,7000,3039.325393
5505.828486,0,0,0,0,0,193.187682,6000,1355.058674
2843.394382,0,0,0,0,0,3133.305504,6000,680.388185
2391.214539,4186.49,1,3313,873.49,50,0,4000,2710.98198
2270.950105,1403.42,0.916667,77,1326.42,12,0,8500,830.130725
5193.415429,3584.8,1,2204.52,1380.28,52,0,15500,1734.349114
2431.193194,0,0,0,0,0,195.932353,4000,976.859575
1232.292951,0,0,0,0,0,5184.090716,4500,6050.865303
279.253475,3243.86,1,3002.52,241.34,33,0,8500,3105.312146
2369.91046,916.22,1,716.4,199.82,26,0,6500,795.94344
1917.441126,12617.19,0.333333,76.19,12541,5,0,15000,13733.55783
7445.228843,1023.29,1,0,1023.29,31,16323.64243,11500,11320.00746
193.565763,1821.52,1,0,1821.52,29,0,3000,1543.210017
3013.590493,0,0,0,0,0,341.360876,3000,750.160714
92.406069,0,0,0,0,0,683.253783,3500,1044.949836
2472.874609,2052.74,1,730.94,1321.8,30,3251.021027,6500,9076.561132
154.439292,1047.94,0.75,440,607.94,17,0,6000,1032.089965
269.911748,1348.44,1,1259.44,89,44,298.491305,500,1258.023851
146.04887,3256.15,0.916667,3256.15,0,22,0,6500,3498.681846
2779.833422,0,0,0,0,0,1492.253356,3000,1708.484919
161.792222,2883.58,1,1933.56,950.02,20,0,2000,3051.442623
5239.120768,1823.23,0.75,1823.23,0,14,0,5750,2107.740768
2288.014844,1753.46,1,1753.46,0,50,0,2500,989.999739
1526.707241,484.47,0.75,0,484.47,9,402.906235,1500,1086.417545
52.598283,517.83,1,0,517.83,55,0,6500,600.096058
981.886157,0,0,0,0,0,473.430801,3500,768.398403
14.891634,0,0,0,0,0,116.193463,3000,0
5.270593,69.57,0.083333,69.57,0,2,0,4000,411.825987
314.675322,1310.9,1,838.76,472.14,35,0,10000,1425.2566
467.244925,4001.7,1,1769.36,2232.34,109,0,16000,2259.241805
304.945628,2788.81,0.727273,2788.81,0,22,266.383091,4000,2803.353036
1271.429631,0,0,0,0,0,678.525863,1500,526.910053
97.389327,60,0.083333,60,0,1,0,12500,453.421982
1597.521193,211.07,0.5,0,211.07,6,994.167915,5000,3187.854069
10.118033,0,0,0,0,0,197.521871,1500,648.301187
103.629108,1106.62,1,866.22,240.4,25,0,6000,1343.893653
993.027484,0,0,0,0,0,1586.612256,1200,2185.377456
4226.501257,4900,0.166667,4900,0,7,980.879554,10500,615.450902
1118.086877,128.8,0.166667,0,128.8,2,0,1200,277.766526
555.131027,1586.45,1,1111.6,474.85,51,0,5500,3219.285764
1133.572488,4063.49,1,2807,1256.49,44,391.73075,1600,4936.506976
3646.04461,0,0,0,0,0,949.437186,8000,975.508088
3790.914663,2655.68,0.833333,1607.63,1048.05,111,6263.883768,8300,6173.165264
340.082231,3177.21,0.833333,430,2747.21,19,0,7500,2658.629277
11.249863,137.84,0.166667,137.84,0,3,0,10000,234.444295
108.548004,1099.19,1,885.97,213.22,25,0,4000,1181.316469
601.68828,1358.2,0.8,468.33,889.87,26,0,1500,310.912113
2529.016337,1040.74,1,0,1040.74,28,0,2500,1746.018537
306.90901,2768.93,1,1281.14,1487.79,23,0,10500,2605.175646
14.203161,117,0.333333,0,117,4,0,7950,346.311752
3387.93956,391.14,1,0,391.14,15,987.378841,7000,889.86432
26.247988,0,0,0,0,0,2861.967408,3000,0
3961.649658,2280,1,0,2280,12,0,4500,2216.561982
121.388989,783.83,0.416667,683.93,99.9,7,315.342982,7000,1778.900698
354.527499,3751.42,1,1201.42,2550,62,0,9000,4001.942901
912.36003,10709.17,1,9689.36,1019.81,49,0,15000,11381.63396
5337.987139,2545.37,1,0,2545.37,21,994.391034,13500,1663.976007
4210.323012,1210.31,1,139.02,1071.29,52,1817.321515,7500,8138.429479
890.275144,435.14,0.166667,435.14,0,7,0,1800,3334.754054
1740.169093,276.72,1,0,276.72,15,0,1800,667.764492
5383.084424,9736.61,1,3684.52,6052.09,135,2965.656802,9000,15824.73587
4603.402061,0,0,0,0,0,7665.092756,14000,9874.465723
18.150347,119.8,0.333333,0,119.8,4,0,4500,297.276499
2833.613641,1387.52,1,526.12,861.4,20,1442.587409,3000,1564.459934
1547.714145,2476.31,1,804.4,1671.91,82,0,3500,4061.48987
144.346693,1976.32,1,859.79,1116.53,28,0,4500,1828.116915
1377.812538,14300.98,1,10394.67,3906.31,55,0,18000,13535.67697
926.341558,45.65,0.083333,45.65,0,1,0,1000,1293.650192
10822.05811,4850.35,1,2847.8,2002.55,208,0,15500,2740.09442
1238.932482,280.09,0.916667,69,211.09,12,0,1500,1575.457164
5681.962807,523.19,0.666667,340.19,183,8,1116.370312,11500,2167.822526
1269.019947,445.46,1,0,445.46,13,0,2600,2875.999728
1592.48626,1449.48,1,460,989.48,19,0,10500,1695.90191
9502.256762,2776.09,0.916667,1424.05,1352.04,36,0,10500,4177.324826
57.416262,685,1,0,685,12,0,1200,559.813964
2303.956234,0,0,0,0,0,5585.815801,6000,331.450159
2286.9003,4536.48,1,3275,1261.48,37,0,4000,5981.014712
1058.369265,0,0,0,0,0,1353.576787,1500,1381.061656
4803.122987,0,0,0,0,0,1692.520703,8500,1089.772516
6836.552992,0,0,0,0,0,11405.73425,10000,6834.695342
3.122949,0,0,0,0,0,317.505521,2500,559.499889
1053.639683,1027.01,0.583333,1002.8,24.21,8,314.032321,2200,1181.14154
11734.26656,1528.12,1,0,1528.12,38,5187.258558,15500,3624.231423
80.55139,2132.7,1,914,1218.7,38,0,10000,1731.530778
1308.786637,0,0,0,0,0,99.670323,1500,528.262752
6224.464489,4439.11,0.833333,3884.1,555.01,59,0,6500,2546.344149
874.203747,232.8,0.25,232.8,0,5,331.57572,3000,1473.641228
1329.443468,0,0,0,0,0,1024.351429,1800,684.599962
4372.395867,569.91,0.272727,569.91,0,5,520.844673,4500,1345.099869
4473.439581,656.2,1,656.2,0,12,117.482021,4500,1481.910221
1127.607606,0,0,0,0,0,271.093275,8500,662.387331
1194.651852,322.29,0.916667,0,322.29,13,0,1200,482.355548
291.991838,2971.56,0.916667,1671.6,1299.96,31,0,13500,2238.594868
2929.747983,376.04,0.5,222,154.04,8,0,3000,1037.958748
16.005542,151.33,0.166667,151.33,0,3,0,5000,450.83685
6937.806466,339.75,0.25,0,339.75,3,0,10500,2163.154746
7888.028118,0,0,0,0,0,1282.985376,12000,1685.554741
1020.292184,1788.1,0.833333,921.1,867,22,0,1500,492.184722
4751.924842,1394.93,1,576.13,818.8,37,0,5000,2635.439016
2270.955171,25.26,0.083333,25.26,0,1,452.803657,3100,503.196519
2377.759245,0,0,0,0,0,943.90775,6500,4119.519203
1473.902933,0,0,0,0,0,163.855122,1500,340.239419
6853.020124,0,0,0,0,0,2529.901587,7500,1863.404442
1527.644591,0,0,0,0,0,210.417767,1700,540.406147
1611.475175,807.72,1,0,807.72,36,0,1500,1019.454819
344.591662,519,0.083333,519,0,1,2865.942873,4000,663.651176
2021.641161,363.18,1,363.18,0,13,0,2000,704.24077
102.228073,1074.29,1,249.21,825.08,21,0,5000,1075.317643
1407.26415,151.64,0.090909,151.64,0,1,0,1500,337.890842
2158.419812,154.53,0.375,115.8,38.73,8,879.540473,2500,664.112193
1492.433396,99.75,0.083333,34.32,65.43,3,0,6000,2224.187609
5193.661885,0,0,0,0,0,1682.146822,5500,2422.095104
1885.547591,0,0,0,0,0,3197.181617,8000,8559.584636
54.842927,105,0.083333,105,0,1,0,4000,329.582826
2125.107734,663.04,0.75,663.04,0,24,1953.192558,2500,560.757972
102.832194,1067.85,1,669.21,398.64,21,0,10000,1480.49182
1628.609633,1340.83,0.666667,695.04,645.79,28,0,2000,586.263693
1733.68291,100,0.083333,100,0,1,270.57595,1700,689.279807
9303.557117,6133.01,1,4045.67,2087.34,115,1895.60877,12500,4054.579469
3541.960207,0,0,0,0,0,1853.517071,4000,789.692304
1.420316,0,0,0,0,0,94.535691,1200,0
2447.783112,431.96,0.583333,290,141.96,9,0,2500,740.165746
94.280326,846.06,1,312.4,533.66,21,0,9000,922.71497
1628.591333,361,0.833333,0,361,20,291.278909,1800,1018.197785
396.667584,2559.41,0.5,2469.41,90,8,0,4000,827.889811
5036.762745,3393.73,1,1702.72,1691.01,71,0,10000,1331.175753
248.243958,0,0,0,0,0,1423.527628,3500,181.018701
109.417101,1219.85,1,878.7,341.15,23,172.656204,5000,2250.036431
4624.411724,2537.67,0.916667,1774.91,762.76,39,0,7000,1045.881353
491.605909,747.55,0.818182,0,747.55,9,0,2500,282.956764
5329.815675,674.85,0.666667,501.85,173,24,1129.296969,5500,1390.662933
10.486808,241.27,0.083333,241.27,0,1,0,2500,557.897488
4402.354047,0,0,0,0,0,2117.809244,5000,1030.120113
7283.579076,209.07,0.083333,209.07,0,1,7545.629864,11500,1543.541917
30.859227,415.04,0.5,0,415.04,6,0,7500,485.108353
112.87035,918.6,0.75,603.6,315,17,0,7500,1129.696171
7390.19856,612.1,0.666667,0,612.1,25,2735.148792,12000,1920.45776
1274.142457,5219.95,1,2568.35,2651.6,66,0,7500,3984.42893
644.112226,638.61,0.583333,0.01,638.6,12,0,12000,2529.45977
91.231825,736.91,0.583333,32.71,704.2,8,0,6000,960.373775
915.717703,55.49,0.416667,0,55.49,7,0,1000,1221.513652
1216.594927,878.64,0.75,757.8,120.84,20,155.804123,1200,654.24428
5941.271179,279.36,0.666667,0,279.36,16,905.982826,6000,3140.402423
3817.693096,4974.27,1,3825.87,1148.4,33,0,5000,6752.531183
0,369.36,1,0,369.36,12,0,1500,431.443959
1276.941373,2196.54,1,1037.8,1158.74,44,0,1000,1410.009813
8099.879299,2352,1,1161.47,1190.53,50,389.680166,12500,1863.944131
86.694598,0,0,0,0,0,465.455995,1500,543.82992
78.910866,828.14,0.416667,301,527.14,9,0,2600,903.603701
52.776167,508.94,1,508.94,0,12,0,3000,478.833594
109.140973,319.62,0.666667,319.62,0,13,0,3500,597.96043
2586.533933,400,0.083333,400,0,1,0,3000,886.663668
6668.440979,5596.11,1,2880.91,2715.2,110,2790.317276,16000,17068.96724
2539.279598,820.42,0.666667,820.42,0,19,879.324856,3000,757.327536
2154.354852,104,0.090909,104,0,1,91.406322,6000,732.471319
2720.959921,66.49,0.166667,0,66.49,3,457.611102,3000,967.657856
693.643988,358.91,1,152,206.91,39,0,5000,338.79121
3414.780266,0,0,0,0,0,8264.603438,9000,718.95107
3478.070041,2465.92,1,1676.11,789.81,41,90.363202,12000,955.30285
6378.276044,0,0,0,0,0,4169.593183,10500,1376.688305
33.07464,286.4,0.5,231.29,55.11,6,91.341961,8500,435.600387
366.68899,653.21,1,0,653.21,30,0,3000,276.166583
245.17692,2481.64,1,0,2481.64,41,0,4000,2261.352187
786.483086,226.9,0.833333,0,226.9,25,666.779555,1200,1391.068932
7.03142,502.33,0.416667,424,78.33,5,0,2500,844.120402
4379.015578,996.64,0.916667,860.5,136.14,27,3632.137219,14500,2034.929239
167.757298,320.72,0.916667,0,320.72,20,0,1200,863.485864
1199.555426,0,0,0,0,0,2831.836214,3000,707.767429
5774.207136,2102.51,0.916667,721.67,1380.84,37,3536.320402,15000,4711.567357
41.461969,550.08,0.25,0,550.08,4,0,6000,1104.875573
1383.161918,0,0,0,0,0,55.212259,1500,276.630198
2572.878701,3975,0.416667,3975,0,5,0,4000,2386.982592
177.556406,2228.35,0.75,1600.99,627.36,29,0,12000,1842.340524
538.995587,0,0,0,0,0,2156.577132,1200,3303.660591
92.816307,345.66,0.75,45.65,300.01,10,0,1000,383.914659
1247.423771,0,0,0,0,0,503.562164,1500,721.897274
911.298036,954.15,0.833333,425.35,528.8,12,0,1200,283.608489
98.427228,389.24,0.666667,0,389.24,11,0,8500,371.314009
989.993863,0,0,0,0,0,1110.807913,1200,240.088742
69.352136,636.15,0.833333,0,636.15,16,0,10000,837.801642
12.029327,581.21,0.333333,0,581.21,11,0,4000,1333.87748
1265.781431,1585.79,1,1257.32,328.47,22,0,3000,338.977714
3682.768495,1194.15,1,987.59,206.56,52,1074.785954,4050,2121.026757
210.993146,90.51,0.083333,90.51,0,1,0,6500,1240.766161
3171.17541,109.16,0.083333,0,109.16,1,4586.702891,6000,598.08223
311.121985,744.09,1,689.09,55,19,0,7500,652.002188
3310.573808,717.14,0.5,649.14,68,7,0,12500,1372.959063
408.948673,0,0,0,0,0,1871.859929,10000,3902.376688
131.342635,1160.65,0.5,1160.65,0,8,0,13000,1113.408654
365.005559,421.04,0.333333,341,80.04,6,0,4000,1386.413639
26.599993,329.38,0.333333,23.65,305.73,7,0,10500,1034.7342
1117.461472,0,0,0,0,0,1377.191285,1500,171.694194
26.216029,615.16,0.833333,0,615.16,44,0,14000,1560.047704
1106.697298,1260.13,0.2,1260.13,0,3,0,6500,1556.574701
2205.471982,3278.42,1,1640.05,1638.37,147,0,6000,2726.198575
1722.910058,45.45,0.083333,45.45,0,2,1654.212185,4000,511.525617
1672.969871,0,0,0,0,0,74.812657,2100,341.940624
1333.896193,233.31,1,0,233.31,7,1432.955059,1500,310.700827
1329.826951,1304.96,0.25,1304.96,0,7,18.427395,7500,625.414678
117.063942,1035.05,0.75,64.9,970.15,10,0,3000,1336.493092
559.151424,94,0.25,94,0,3,0,5500,254.733329
10.160744,82.04,0.5,0,82.04,6,0,2000,139.914571
5206.452425,0,0,0,0,0,3256.756231,9500,996.182712
2623.967336,3005.89,0.916667,2438.85,567.04,40,0,5500,1245.201203
2297.324675,4474.43,0.916667,3544.31,930.12,44,1508.526487,5500,9481.484058
7248.040967,0,0,0,0,0,3990.963781,8500,2645.690806
1917.977989,0,0,0,0,0,6022.786892,6500,7189.695757
206.376314,1886.21,1,1230.31,655.9,65,0,3000,2089.598011
5283.566994,202.31,0.333333,116.09,86.22,5,1564.285475,9500,1384.838966
102.055178,999.19,0.583333,586.29,412.9,16,0,7500,2181.215224
3360.689054,794.1,0.833333,0,794.1,10,8095.180408,9500,4897.570343
1046.787477,517.08,0.75,282.6,234.48,13,0,1200,477.482016
869.091492,438.22,0.416667,263.5,174.72,6,0,3000,336.521212
5292.905315,5539.68,1,2603.79,2935.89,273,0,6000,3597.677582
1856.325339,670.5,0.545455,516.9,153.6,9,5603.126858,7000,9221.922948
127.240494,760.36,1,89,671.36,17,0,2500,371.387459
2282.814895,1522.72,1,1059.38,463.34,38,1905.919704,9500,4419.287987
859.07875,0,0,0,0,0,909.986628,3500,1408.880515
5403.208353,1085.85,0.5,1025.19,60.66,19,1252.18184,6000,1572.554124
1941.539209,1366.74,1,95.94,1270.8,20,0,6300,495.133413
5418.305735,0,0,0,0,0,5051.791781,8000,1476.335057
11955.30817,0,0,0,0,0,2108.302563,13000,3933.35535
1224.513636,529.34,0.833333,186.03,343.31,17,1108.666511,1200,467.463129
817.793943,478.28,0.545455,189.03,289.25,7,945.547556,2400,635.314875
4382.112084,294.75,0.75,0,294.75,11,4945.02074,4000,6445.786897
9264.786223,0,0,0,0,0,4158.61262,9500,2535.922657
6512.478876,98,0.125,98,0,1,3320.07679,7000,1304.362846
31.941802,417.96,1,0,417.96,13,0,2000,472.60055
30.863497,143.36,0.666667,0,143.36,8,736.547491,1500,1377.984542
1469.720674,0,0,0,0,0,170.376441,1500,395.486928
332.888212,419.56,1,74,345.56,26,0,3000,473.166128
2421.943818,612,0.916667,76,536,14,2197.163192,2500,2483.286273
2200.566765,296.4,1,0,296.4,12,0,6000,631.025111
1719.310566,0,0,0,0,0,259.91508,1950,458.841298
2247.126627,0,0,0,0,0,6634.23196,7000,316.025009
1663.967468,0,0,0,0,0,2123.721395,2500,1566.483167
1402.776239,0,0,0,0,0,36.202957,1500,152.324616
9459.138771,878.11,1,159.91,718.2,16,5247.419951,15000,1987.085155
4626.278301,0,0,0,0,0,9579.677222,5000,613.553141
113.703142,0,0,0,0,0,498.463933,6500,851.637227
168.539199,176.73,0.333333,109,67.73,4,0,5000,197.074177
662.022698,280,0.125,280,0,1,2276.320971,3000,1914.038297
1302.78269,45.65,0.083333,45.65,0,1,0,1500,351.864266
517.118528,280.24,0.125,280.24,0,2,1295.246094,11000,6684.559773
5598.864288,7194.53,1,6678.26,516.27,69,14200.89313,15500,12487.36815
6537.800686,1885.94,0.916667,75,1810.94,29,2099.802521,8500,1625.320799
1308.302091,918.67,0.583333,918.67,0,22,0,1800,258.034145
1009.062757,702.4,1,265.6,436.8,28,0,7500,1184.723606
8.286935,125,0.833333,0,125,10,0,3000,125.140043
151.006318,1455.97,0.916667,412.69,1043.28,39,0,1800,1380.904206
2062.665478,518.17,1,71.9,446.27,35,1257.241177,4000,1049.378278
3666.676179,0,0,0,0,0,2461.891684,4000,674.881553
1764.908055,0,0,0,0,0,1552.832951,3666.666667,5126.650633
2919.796228,217.9,1,118.9,99,25,0,7500,832.687649
1925.094714,5189.51,1,3609.24,1580.27,102,0,7500,5851.06442
5291.221238,2090.47,0.5,1965.41,125.06,21,1153.665768,15000,1718.461993
107.13002,15.4,0.083333,15.4,0,1,182.66132,200,255.103798
124.285688,662.4,1,108.71,553.69,23,0,1000,367.258695
6727.539699,711.72,1,617.4,94.32,23,6498.711722,8500,1303.904127
3007.470055,102.48,0.583333,0,102.48,28,0,3000,561.592591
